index,Review ID,review_date,Reviewer ID,Reviewer Name,Comments,Listing ID,Listing URL,Listing Name,Host ID,Host URL,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Price,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready
343116,265455059.0,05-17-18,6544527.0,Becky,The apartment was as described.  Convenient and quiet location.  Communication was clear.  Would recommend for a night or two in Berlin!,4376944,https://www.airbnb.com/rooms/4376944,SPACIOUS â¢Â 85 m (Website hidden by Airbnb) Berlin Wall  & Reichstag,11502578,https://www.airbnb.com/users/show/11502578,Andrea,01-21-14,within an hour,100%,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.52966,13.39008,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,,79.0,2,1,256,07-20-15,05-05-19,91.0,9.0,10.0,9.0,9.0,10.0,9.0,f,f
54113,135509783.0,03-05-17,46226448.0,Ãge,"Leilighet med sÃ¦rpreg. Enkel, trivelig og personlig innredet. Rolig strÃ¸k med et par butikker og restauranter i nÃ¦rheten. Ganske kort vei til buss og bane. Vi hadde veldig god kontakt med utleier, som svarte raskt nÃ¥r vi lurte pÃ¥ noe. Barnevennlig, ",13184130,https://www.airbnb.com/rooms/13184130,Belle Apartment (3 rooms),58319276,https://www.airbnb.com/users/show/58319276,BA Bardot Apartments UG,02-11-16,within a day,80%,f,Moabit,Mitte,Berlin,10559.0,DE,Germany,52.53523,13.34932,t,Apartment,Entire home/apt,6,1.0,3.0,3.0,,40.0,1,1,138,06-08-16,05-03-19,87.0,9.0,9.0,9.0,9.0,9.0,9.0,t,f
234230,17216787.0,08-09-14,6962104.0,Sky,"Kilian's flat is really lovely, the room is great ( I especially like the cardboard lamp). The balcony is wonderful for late night diary writing or scoffing breakfast, and Kilian left me plenty of room in the kitchen to store my food.

Kilian was a gre",2377008,https://www.airbnb.com/rooms/2377008,Room in Berlin historical center,1590172,https://www.airbnb.com/users/show/1590172,Kilian,01-10-12,within a day,100%,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.52938,13.39133,t,Apartment,Private room,2,1.0,1.0,1.0,,63.0,1,5,126,03-21-14,12-23-18,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
302512,419556189.0,03-04-19,176938173.0,Angelina,Die Unterkunft war sehr gemÃ¼tlich und sauber.  Habe mich sehr wohl gefÃ¼hlt. Gerne wieder!,31057083,https://www.airbnb.com/rooms/31057083,"Stylish & cosy in Lichtenberg, incl. Netflix",50725594,https://www.airbnb.com/users/show/50725594,Franzi,12-07-15,within an hour,100%,t,Friedrichsfelde,Lichtenberg,Berlin,10315.0,DE,Germany,52.5123,13.52399,t,Apartment,Private room,3,1.0,1.0,1.0,,30.00,1,1,16,12-31-18,05-09-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f
448761,162354971.0,06-20-17,21262125.0,Merav,"Our stying at Marina's appartment was great. The location was great and the neighborhood was quiet and beautiful. The only issue was the cigarette smell inin the flat.. beside that, everything was good. will definitely recommend to stay in this apartment",948728,https://www.airbnb.com/rooms/948728,30-mÂ²-Apartment Amary City,5143905,https://www.airbnb.com/users/show/5143905,Marina,02-19-13,within a few hours,87%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10627.0,DE,Germany,52.51082,13.30313,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,,52.00,2,1,205,09-11-13,04-28-19,87.0,9.0,9.0,9.0,9.0,9.0,9.0,f,f
280819,402681506.0,01-19-19,236380250.0,Linda,"Really nice place! Calm and silent apartment, with a spacious outdoor deck. We never met Philipp in person, but the whole thing was very well organized and even though our plane was very late and we arrived in the middle of the night,  the check in went ",27971467,https://www.airbnb.com/rooms/27971467,Large Rooftop Room with Balcony,29507007,https://www.airbnb.com/users/show/29507007,Philipp,03-17-15,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967.0,DE,Germany,52.49145,13.4166,t,Apartment,Private room,2,1.5,1.0,1.0,,42.00,1,3,18,08-25-18,03-08-19,93.0,9.0,9.0,10.0,9.0,10.0,10.0,f,f
97334,100280333.0,09-08-16,77035894.0,Jennifer,"The location is great and the room was nice. Fran and her family live in the flat, so that was a different experience for me and my friend. We had only ever had the entire apartment or stayed with an individual host. Something we took note of for future ",1575295,https://www.airbnb.com/rooms/1575295,Central quiet cosy - private bathroom with shower,8375490,https://www.airbnb.com/users/show/8375490,Franziska,08-25-13,within an hour,100%,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.53201,13.39777,t,Apartment,Private room,2,2.0,1.0,1.0,,58.0,1,1,396,09-08-13,04-29-19,92.0,9.0,9.0,10.0,10.0,10.0,9.0,t,f
330624,76864110.0,05-29-16,12926739.0,Marine,"Carolina's appartment is absolutely lovely, and very well situated, near the cafÃ©s, shops and restaurants of Prenzlauerberg, and close to tram and metro. The neighborhood and building are very calm. Carolina's appartment is exactly as shown in the photo",3904895,https://www.airbnb.com/rooms/3904895,Chic apartment in central Prenzlauerberg!,8601710,https://www.airbnb.com/users/show/8601710,Carolina And Athena,09-03-13,within a few hours,100%,t,Prenzlauer Berg,Pankow,Berlin,10405.0,DE,Germany,52.539,13.42444,f,Apartment,Entire home/apt,3,1.0,2.0,2.0,,53.0,1,60,183,09-09-14,04-10-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f
439427,218341112.0,12-12-17,114662706.0,Francisco JesÃºs,"Perfecta ubicaciÃ³n, puedes ir a cualquier lado andando y si lo prefieres puedes coger un tranvia justo al lado. Alexanderplatz estÃ¡ a tan sÃ³lo 3 minutos, al igual que la estaciÃ³n Central de BerlÃ­n. El lugar es muy acogedor y silencioso y ademÃ¡s est",9062672,https://www.airbnb.com/rooms/9062672,Direct in the heart of Berlin,17709810,https://www.airbnb.com/users/show/17709810,Kathrin,07-06-14,within an hour,100%,t,Mitte,Mitte,Berlin,,DE,Germany,52.52498,13.41714,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,35.0,1,18,40,12-21-15,04-21-19,99.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f
443203,235914919.0,02-18-18,141368154.0,Javier,"Ulrike's place is amazing, it had everything we needed to enjoy our stay and her hospitality just make the experience even greater. When visiting Berlin again, it will definetely be our place to stay at.",9184413,https://www.airbnb.com/rooms/9184413,Gartenwohnung,33405965,https://www.airbnb.com/users/show/33405965,Ulrike,05-15-15,within an hour,100%,t,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,12101.0,DE,Germany,52.48143,13.38211,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,,96.00,2,3,75,02-22-16,04-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
353309,417440591.0,02-27-19,62438768.0,Vojtech,"It was a really nice place, clean, designer, all the things you need to stay in berlin for a couple of days, if you dont need to cook its perfect ! Location also great, close to center, a lot of cafes and restaurants arround, a close supermarket, close U",4869716,https://www.airbnb.com/rooms/4869716,Experience the hart of Berlin,25049986,https://www.airbnb.com/users/show/25049986,Anca,12-21-14,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,DE,Germany,52.49223,13.3953,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,65.0,1,1,254,01-03-15,05-11-19,93.0,10.0,10.0,10.0,9.0,9.0,9.0,t,f
448568,442422544.0,04-23-19,19789148.0,Dagmar,Alles war gut und super zentral.,9472187,https://www.airbnb.com/rooms/9472187,Center Design near of museums galleries quiet!!,49091120,https://www.airbnb.com/users/show/49091120,Sophia,11-15-15,within an hour,90%,f,Prenzlauer Berg,Pankow,Berlin,10119.0,DE,Germany,52.52964,13.40991,f,Apartment,Entire home/apt,4,1.0,1.0,4.0,,75.00,2,4,122,02-10-16,04-23-19,92.0,9.0,9.0,10.0,9.0,10.0,9.0,t,f
358533,441686540.0,04-22-19,4944933.0,Gale,"We stayed at PileÃ©'s place over Easter and had an amazing time. The apartment is very  located with a park, many cafes, bars, and restaurants at your door step (literally). The place was as described, and PileÃ© was a great host - accommodating and resp",5110989,https://www.airbnb.com/rooms/5110989,A Lovely Flat For Your Stay ;-),14839080,https://www.airbnb.com/users/show/14839080,Pilee,04-28-14,within a few hours,90%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997.0,DE,Germany,52.49742,13.44068,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,,95.0,1,2,38,03-10-16,04-26-19,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f
42695,78760845.0,06-09-16,35957457.0,Anne,Perfect organisation and beautiful apartment. Thanks Ana!,12504103,https://www.airbnb.com/rooms/12504103,3BR city center boutique space,67711531,https://www.airbnb.com/users/show/67711531,Ana,04-18-16,within an hour,100%,f,Mitte,Mitte,Berlin,10119.0,DE,Germany,52.52721,13.40279,t,Apartment,Entire home/apt,7,1.0,3.0,3.0,,260.0,1,3,31,05-19-16,04-13-19,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f
230856,159539259.0,06-11-17,91530412.0,Cliff,"This is a cozy Berlin apartment right in the center of things in Mitte, but quiet enough for a relaxing night at home. I'd recommend to anyone looking for an affordable and convenient location in town.",2349109,https://www.airbnb.com/rooms/2349109,Modern 2-rooms apartment in the heart of Berlin,11597128,https://www.airbnb.com/users/show/11597128,Verena,01-24-14,within a day,95%,t,Mitte,Mitte,Berlin,10119.0,DE,Germany,52.52455,13.41015,f,Apartment,Entire home/apt,4,1.0,1.0,1.0,,155.0,2,3,105,05-19-14,04-21-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
311829,302910729.0,08-06-18,185724228.0,Evie,"SebastiÃ¡n's place is beautiful and the support from the host was amazing. Would definitely stay again! Although the location is slightly out of the way and the metro can be hard to work out if you aren't savvy with directions, SebastiÃ¡n messaged me on ",3242577,https://www.airbnb.com/rooms/3242577,Magnificent turn of century flat (legal),12716840,https://www.airbnb.com/users/show/12716840,Sebastian,03-02-14,within an hour,100%,t,Wedding,Mitte,Berlin,13353,DE,Germany,52.54268,13.36403,t,Apartment,Entire home/apt,6,1.0,2.0,3.0,,150.00,6,3,200,07-23-14,05-10-19,95.0,10.0,10.0,10.0,10.0,9.0,9.0,t,f
177492,237269634.0,02-22-18,44929437.0,Pat,"Die Zimmer ist sehr gerÃ¤umig, Ulrike und Amadeus sind der tolerante Gastgeber, die Aussicht ist der Wahnsinn und in 20-25 min kann man an allen zentralen PlÃ¤tzen Berlins sein.",19981719,https://www.airbnb.com/rooms/19981719,"Eigene Terrasse, Panoramablick, separater Eingang",16719458,https://www.airbnb.com/users/show/16719458,Ulrike,06-12-14,,,t,Friedenau,Tempelhof - SchÃ¶neberg,Berlin,12159.0,DE,Germany,52.4699,13.3361,t,Apartment,Private room,3,1.0,1.0,2.0,,35.00,2,3,29,08-31-17,08-13-18,99.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
10288,433948799.0,04-07-19,25901667.0,Juan Manuel,"To be honest, we felt like home and we had the best time in Berlin! Jenni was so nice bringing excellent advice and local tips: for example we went to this nice restaurant in Friedrichshain where we tasted typical and delicious German food and we also we",10759187,https://www.airbnb.com/rooms/10759187,Beautiful and modern room in Friedrichshain!,38095225,https://www.airbnb.com/users/show/38095225,Finn,07-10-15,within a day,90%,t,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.51764,13.47279,t,Apartment,Private room,2,1.0,1.0,2.0,,50.0,2,3,69,02-20-16,04-28-19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
319075,23345134.0,11-29-14,3398609.0,Manfred,"alles tippitoppi, freundlich, sauber, herzlich, gute lage. 1A. gerne wieder....",3397410,https://www.airbnb.com/rooms/3397410,"GemÃ¼tliche Wohnung im Dach, zentral",17139664,https://www.airbnb.com/users/show/17139664,Kati,06-23-14,within a day,67%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55196,13.41492,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,65.00,1,5,53,07-28-14,08-19-18,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f
98390,264185879.0,05-13-18,66521132.0,Sunny,"Amazing place! We are a group of 3, all guys, we need our space. This spacious apartment won't feel crowded even with more people. Very conveniently located between S and U subway that could get u almost  anywhere in Berlin. Fully equipped kitchen and wa",1578988,https://www.airbnb.com/rooms/1578988,Cozy Urban Flat in Friedrichshain- Sleeps 2,3079525,https://www.airbnb.com/users/show/3079525,Sandra,07-28-12,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.51468,13.46915,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,69.00,1,3,14,11-11-13,05-20-18,91.0,9.0,9.0,9.0,10.0,9.0,9.0,t,f
130630,28001772.0,03-16-15,11934788.0,Mark,"This apartment is just what we were looking for. Our group of four found it spacious and ideally located. The U-bahn station is right outside and trendy Kreuzberg is just a short walk away. The apartment is warm, clean and well laid-out with fast wifi an",174579,https://www.airbnb.com/rooms/174579,Berlin City Studio 4 mit W-Lan,833995,https://www.airbnb.com/users/show/833995,Ilona,07-18-11,within an hour,100%,f,Mitte,Mitte,Berlin,10179.0,DE,Germany,52.50905,13.41556,t,Apartment,Entire home/apt,3,1.0,2.0,3.0,,76.0,2,60,81,01-28-12,09-23-16,93.0,10.0,10.0,9.0,9.0,9.0,10.0,f,f
324014,201312178.0,10-08-17,145447671.0,Gisela,"Cesar und Marcelo sind sehr nette und diskrete Gastgeber, ich habe mich sehr wohl gefÃ¼hlt und komme bei meinem nÃ¤chsten Besuch in Berlin sehr gern wieder!! Danke!",3591301,https://www.airbnb.com/rooms/3591301,Cozy Nights in a Bright Room,1197946,https://www.airbnb.com/users/show/1197946,Marcelo & Cesar,09-23-11,within a few hours,100%,t,Pankow,Pankow,Berlin,13189,DE,Germany,52.55801,13.41395,t,Apartment,Private room,1,1.0,1.0,1.0,,29.00,1,3,233,07-26-14,04-29-19,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f
205866,408684497.0,02-05-19,222707995.0,Eline,A really cosy and clean place. The hosts are friendly! They helped us with everything.,21616479,https://www.airbnb.com/rooms/21616479,Perfect for two with boxspring beds,140425948,https://www.airbnb.com/users/show/140425948,Stephan,07-14-17,within an hour,100%,t,Lichtenberg,Lichtenberg,Berlin,10365.0,DE,Germany,52.5093,13.47644,t,Apartment,Private room,2,1.5,1.0,2.0,,49.0,1,1,44,11-20-17,04-22-19,95.0,10.0,10.0,10.0,10.0,9.0,9.0,t,f
116371,292979732.0,07-19-18,108445743.0,Manfred,"SchÃ¶ne, gerÃ¤umige, sehr praktische Unterkunft, die sehr gut gelegen und angebunden ist. Perfekt eingerichtet fÃ¼r den Stadttouristen. HÃ¤tte mir noch einen Tisch mit StÃ¼hlen gewÃ¼nscht. Barhocker in KÃ¼che zwar chic, aber auf die Dauer unbequem.",16695157,https://www.airbnb.com/rooms/16695157,WunderschÃ¶ne Altbauwohnung im Herzen Berlins,110572838,https://www.airbnb.com/users/show/110572838,Monique&Chris,01-09-17,within a few hours,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243.0,DE,Germany,52.51779,13.43344,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,,125.0,2,3,89,01-22-17,05-10-19,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f
227312,323858967.0,09-16-18,212941174.0,Serif,you can rely on him. he is kind and warm man. his house is a good selection to stay.,23167598,https://www.airbnb.com/rooms/23167598,1-Zimmer Wohnung nÃ¤he Ostkreuz,17434221,https://www.airbnb.com/users/show/17434221,Bernhard,06-30-14,within an hour,100%,f,Rummelsburg,Lichtenberg,Berlin,10317.0,DE,Germany,52.5031,13.48042,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,,39.00,1,1,54,09-11-18,05-07-19,89.0,10.0,8.0,9.0,10.0,9.0,9.0,t,f
3342,333497848.0,10-07-18,68547430.0,Wenzhong,Excellent apartment on the top floor with easy connection to the center. The beds are comfortable and the sheets are really clean!,10136402,https://www.airbnb.com/rooms/10136402,BerlinCity-Rooms near to ICC&Ku`damm,52019597,https://www.airbnb.com/users/show/52019597,Liza,12-22-15,within an hour,100%,t,Grunewald,Charlottenburg-Wilm.,Berlin,10711.0,DE,Germany,52.49811,13.2856,t,Apartment,Private room,5,1.0,2.0,3.0,,50.0,2,2,193,01-01-16,04-15-19,96.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f
269748,311828966.0,08-22-18,206824077.0,Alma,"Rachel was very nice and helped us a lot with transportation from the airport to her place, and left many tips about the city. the apartment was very clean and well located. WE LOVED IT ",26821050,https://www.airbnb.com/rooms/26821050,GEMÃTLICHES ZIMMER IN RUHIGER UND ZENTRALER LAGE!,148187616,https://www.airbnb.com/users/show/148187616,Rachel,08-29-17,,,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.48995,13.44317,f,Apartment,Private room,2,1.0,1.0,1.0,,39.00,1,4,2,08-22-18,12-16-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
265397,302226371.0,08-05-18,9894951.0,Krystyna,"Nette Gastgeberin. Zentrale Lage, U-Bahn in der NÃ¤he, die StraÃe teilweise laut. Gut fÃ¼r junge Leute.
",26496073,https://www.airbnb.com/rooms/26496073,Cozy & Central Room,199269684,https://www.airbnb.com/users/show/199269684,Elena,07-01-18,within an hour,100%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10715,DE,Germany,52.4867,13.32386,t,Apartment,Private room,2,1.0,1.0,1.0,,27.00,1,4,24,08-05-18,04-01-19,80.0,9.0,8.0,9.0,9.0,9.0,8.0,t,f
386208,137403052.0,03-15-17,42530284.0,Desirai,"Everything was wonderful! There are really nice restaurants and pubs in the area and it's close to transportation, parks, and local places. We even went on a bike ride to the east side gallery. The home was super comfy especially with the personal art to",6487184,https://www.airbnb.com/rooms/6487184,Artist Jewel with 2 bikes,33847457,https://www.airbnb.com/users/show/33847457,Benjamin,05-20-15,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049.0,DE,Germany,52.4791,13.42034,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,,99.00,2,1,233,05-28-15,04-29-19,91.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f
365974,403113659.0,01-20-19,138860784.0,Marine,"Loft trÃ¨s agrÃ©able et fonctionnel. 
Je recommande Ã  100 %",5501048,https://www.airbnb.com/rooms/5501048,BIG-Atelier/for 9/right Metro U5 to AlexanderPlatz,4065526,https://www.airbnb.com/users/show/4065526,Michael,11-05-12,within an hour,100%,f,Lichtenberg,Lichtenberg,Berlin,10365.0,DE,Germany,52.5139,13.48891,t,Apartment,Entire home/apt,9,2.5,2.0,6.0,,100.0,4,1,285,05-24-15,05-12-19,92.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f
26191,17194212.0,08-08-14,11388389.0,Mergime,The reservation was canceled 20 days before arrival. This is an automated posting.,1163196,https://www.airbnb.com/rooms/1163196,"Very central, Bergmannstrasse area",128654,https://www.airbnb.com/users/show/128654,Chris,05-20-10,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963.0,DE,Germany,52.49786,13.38418,t,Apartment,Private room,3,1.0,1.0,2.0,,65.0,2,2,68,07-08-13,12-09-18,88.0,9.0,8.0,10.0,10.0,10.0,9.0,f,f
200947,223943740.0,01-02-18,68679504.0,Mike,Very nice place with a lot of space. Charlotte  was very helpful and we communicated often (she was away during our stay at her place). Thank you!,21352999,https://www.airbnb.com/rooms/21352999,"Large, beautiful room in Kreuzberg!",109949175,https://www.airbnb.com/users/show/109949175,Charlotte,01-05-17,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967.0,DE,Germany,52.49049,13.41608,f,Apartment,Private room,2,1.0,1.0,1.0,,38.0,1,2,5,10-29-17,10-14-18,90.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f
40507,176157240.0,07-30-17,135001666.0,Rychu,Nicolaus was really friendly and helpful host. It is really easy to get in touch with him on the phone if needed.,1234814,https://www.airbnb.com/rooms/1234814,"1 room in a big 3 room 125sqm flat, min. 3 months",6731641,https://www.airbnb.com/users/show/6731641,Nicolaus,06-04-13,within a day,50%,t,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.53515,13.39622,t,Apartment,Private room,1,1.0,1.0,1.0,,28.0,1,90,292,08-16-14,08-01-18,93.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f
23040,209072000.0,11-04-17,61896590.0,MÃ¡tÃ©,"Flexible arrival, funny and friendly hosts. I would go back again.",11504559,https://www.airbnb.com/rooms/11504559,OWN A ROOM IN HEART OF NEUKÃLLN,11739739,https://www.airbnb.com/users/show/11739739,Elisa,01-28-14,within an hour,100%,t,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043.0,DE,Germany,52.48011,13.44066,f,Apartment,Private room,2,1.0,1.0,1.0,,25.0,1,2,98,03-30-16,04-15-19,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
233003,,,,,,23666878,https://www.airbnb.com/rooms/23666878,"A trendy apartment in the trendy district of Kreuzberg, Berlin!",122012813,https://www.airbnb.com/users/show/122012813,Kim - BELVILLA,03-22-17,within an hour,98%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,DE,Germany,52.49079,13.39364,f,Apartment,Entire home/apt,3,1.0,0.0,2.0,,100.0,3,2,0,,,,,,,,,,t,f
56927,267084980.0,05-21-18,128958983.0,Patrick,Anna is zeer aardige vrouw die je met alles helpt en zeer snel op berichten en vragen reageert. Ze was zo attent bij aankomst mij een kaartje te geven met alle bezienswaardigheden en zaken als supermarkten/restaurants. De kamer is super en het is erg rus,13365300,https://www.airbnb.com/rooms/13365300,Quiet Room in Prenzlauer Berg,8772759,https://www.airbnb.com/users/show/8772759,Anna,09-11-13,,,f,Prenzlauer Berg,Pankow,Berlin,10249.0,DE,Germany,52.52697,13.45439,t,Apartment,Private room,2,1.0,1.0,1.0,,36.0,1,3,27,06-21-16,09-30-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
7296,65608258.0,03-15-16,53037874.0,Bar,"Gao was a a great host, he helped us set up the wi-fi and explained us everything we need to know. the apartment is brand new, clean and modern. The location is excellent, a five minute walk from alexanderplatz. The apartment is right next to a police st",10452414,https://www.airbnb.com/rooms/10452414,Berlin Center WIFI new Appart.Balc.,34330424,https://www.airbnb.com/users/show/34330424,Gaocai,05-27-15,,,f,Mitte,Mitte,Berlin,10178.0,DE,Germany,52.52542,13.41583,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,,60.0,2,1,57,02-04-16,10-16-16,90.0,9.0,9.0,9.0,9.0,9.0,9.0,t,f
426861,200419660.0,10-05-17,15642993.0,Rhiannon,"Claudio was very personable, friendly and accommodating when my check in was going to be late due to a delayed flight. The other occupants in the house seemed friendly enough, although I kept to myself as I had a very busy work schedule. The apartment is",8266446,https://www.airbnb.com/rooms/8266446,room 22qm + 74qm to share in a big flat (270qm),35024779,https://www.airbnb.com/users/show/35024779,Claudio Klaus,06-04-15,within a few hours,100%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin-Wilmersdorf,10717.0,DE,Germany,52.48852,13.32673,t,Apartment,Private room,4,1.0,1.0,3.0,,25.0,1,2,59,10-05-15,05-12-19,87.0,9.0,8.0,10.0,10.0,9.0,9.0,f,f
409769,190419908.0,09-04-17,33769317.0,Amandine,"Matija est un hÃ´te trÃ¨s agrÃ©able. Nous avons Ã©tÃ© bien reÃ§ues. L'appartement est trÃ¨s bien situÃ©, dans un quartier assez calme avec pleins de petits restos et de cafÃ©s et tout proche du mÃ©tro.
L'appartement est trÃ¨s propre, spacieux et  bien dÃ",7603871,https://www.airbnb.com/rooms/7603871,Hype in Prenzlauer Berg,39774017,https://www.airbnb.com/users/show/39774017,Matija,07-28-15,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.53959,13.40969,t,Apartment,Private room,2,1.5,1.0,1.0,,39.00,1,1,143,08-02-15,05-12-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
355857,277918738.0,06-17-18,112770716.0,Siqian,"Convenient location, very nice place to stay! Highly recommend!",4962026,https://www.airbnb.com/rooms/4962026,Mittendrin! und Park vor der TÃ¼r...,25579499,https://www.airbnb.com/users/show/25579499,Andrea,01-04-15,within an hour,100%,t,Tiergarten,Mitte,Berlin,10785.0,DE,Germany,52.50067,13.36562,t,Apartment,Private room,1,1.0,1.0,1.0,,33.0,1,2,80,04-19-15,05-08-19,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f
65466,168202758.0,07-09-17,84633329.0,Freya,"Great apartment in a beautiful light building with high ceilings. Very helpful, friendly hosts. Well-located (just one train from the airport and near to various public transports. We were able to walk to some places too. A really comfortable stay.",13760475,https://www.airbnb.com/rooms/13760475,"Modern, clean and comfortable Apartment.",17681892,https://www.airbnb.com/users/show/17681892,Irina,07-05-14,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249.0,DE,Germany,52.52404,13.45003,t,Apartment,Entire home/apt,5,1.0,1.0,2.0,,69.0,2,60,61,07-28-16,12-27-17,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f
280934,416839343.0,02-25-19,75354640.0,Mimmo,"buona posizione, migliore di quanto mi aspettassi. non Ã¨ molto comoda solo per uscire la sera , perchÃ© nel quartiere non c'Ã¨ moltissimo da fare, ma per visitare la cittÃ  non Ã¨ male dato che le varie zone sono tutte ben collegate. la pulizia della st",27996551,https://www.airbnb.com/rooms/27996551,Cosy room w. ensuite bathroom in Sonnenallee,88084016,https://www.airbnb.com/users/show/88084016,AnÄel,08-05-16,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043.0,DE,Germany,52.47865,13.4486,t,Apartment,Private room,2,1.0,1.0,1.0,,21.00,1,1,72,08-26-18,04-25-19,92.0,10.0,9.0,10.0,10.0,9.0,9.0,t,f
15677,35635262.0,06-21-15,27764075.0,Matthias,"The apartment is exactly as described. Three big bedrooms, a large kitchen with a big table to have dinner, a very big bathroom and a toilet. Elena is an excellent host, always there for you and willing to help if you need anything.
The flat is very wel",1115899,https://www.airbnb.com/rooms/1115899,Charming old berlin style 111qm,6124361,https://www.airbnb.com/users/show/6124361,Elena,04-28-13,within a few hours,100%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10823.0,DE,Germany,52.49065,13.34495,t,Apartment,Entire home/apt,6,2.0,3.0,4.0,,95.0,3,60,45,06-02-13,09-21-17,92.0,10.0,10.0,9.0,9.0,9.0,9.0,f,f
209745,225409323.0,01-06-18,3766251.0,Hernan,"The place is as the pictures shows, the location is great; but the unit is not recommended for a family with kids. Itâs on the 5th floor, ..and no elevators!",21878191,https://www.airbnb.com/rooms/21878191,Unique 2Rms Central City Apt. Mitte Prime Location,109353960,https://www.airbnb.com/users/show/109353960,Angelina,01-01-17,within an hour,100%,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.53,13.39683,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,,99.0,1,1,65,12-04-17,04-30-19,88.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f
